Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2012-11-05,127.45,3957.0,1214.25,1858.6,855.6,273.5,339.8,472.55,380.2,352.95,1797.6,2410.35,357.0,3341.8,613.85,770.0,635.0,1949.15,114.5,533.0,1077.65,362.9,2378.45,260.6,288.65,753.25,625.65,1676.15,1478.25,4841.05,167.45,266.7,117.05,806.15,2144.75,4325.35,697.9,269.8,397.65,1329.6,955.45,289.95,2014.9,,,362.5,194.5
2012-11-06,134.85,4095.35,1220.15,1846.75,849.85,273.75,341.45,479.95,396.85,351.9,1786.65,2542.05,363.8,3359.95,608.4,783.75,639.55,1935.75,112.45,532.85,1080.7,363.05,2381.65,262.15,289.15,748.75,627.0,1665.55,1451.6,4859.8,168.65,267.4,119.65,805.45,2173.15,4330.65,698.4,266.95,398.95,1320.55,963.3,290.9,2019.95,,,366.0,194.15
2012-11-07,130.85,4120.45,1232.05,1861.85,846.25,271.1,339.85,468.9,396.35,348.35,1794.1,2599.55,366.1,3402.3,616.15,799.65,640.05,1946.2,113.75,534.55,1092.95,367.2,2404.4,263.5,289.95,754.05,630.0,1669.45,1467.15,4857.25,169.3,266.8,120.0,800.85,2217.0,4399.95,700.35,269.35,401.95,1331.5,969.1,292.35,2022.85,,,367.85,196.55
2012-11-08,130.6,4178.1,1222.5,1844.5,841.7,277.05,339.15,469.65,393.4,349.15,1776.95,2561.9,358.6,3359.7,618.5,793.8,639.0,1923.05,113.8,533.35,1076.0,362.8,2375.3,265.5,289.0,749.55,627.3,1635.35,1459.75,4892.8,170.0,265.25,118.85,796.6,2242.3,4449.55,696.55,283.95,403.95,1331.2,954.65,293.8,2015.6,,,375.4,198.25
2012-11-09,127.9,4114.3,1215.1,1852.05,838.25,275.8,338.4,465.8,393.4,346.6,1768.85,2503.25,355.0,3361.8,614.7,793.95,639.35,1908.2,113.3,529.15,1059.2,368.0,2348.7,262.1,288.15,748.15,621.3,1621.1,1463.4,4863.55,166.7,257.15,119.55,787.65,2155.05,4403.85,694.2,280.6,390.55,1324.95,939.05,289.4,2022.9,,,370.8,190.95
2012-11-12,129.2,4089.6,1226.45,1856.7,833.55,280.0,333.3,460.65,392.05,344.65,1776.8,2576.1,352.15,3356.25,620.0,791.6,651.3,1872.4,112.85,529.8,1058.4,376.8,2358.95,261.5,283.8,749.05,623.85,1606.4,1454.1,4802.65,167.5,255.5,120.0,786.65,2190.3,4324.9,691.95,280.75,384.1,1334.5,947.65,294.4,2015.1,,,368.75,186.8
2012-11-13,128.9,4083.2,1222.6,1842.0,846.25,283.0,333.3,469.6,394.15,345.75,1755.35,2585.15,351.45,3316.1,615.8,784.55,647.05,1869.65,113.3,529.0,1059.75,376.15,2338.3,264.1,283.9,748.55,618.0,1606.6,1462.35,4792.65,166.75,256.65,119.4,789.6,2171.35,4306.65,688.6,277.55,385.9,1325.3,944.6,291.8,1987.4,,,369.2,190.25
2012-11-15,131.4,4014.95,1232.25,1835.85,836.85,290.3,330.7,469.4,388.8,348.4,1721.65,2507.15,354.05,3231.65,620.65,793.15,646.25,1839.65,111.2,533.8,1054.65,377.5,2296.3,258.5,276.45,737.35,637.2,1604.95,1466.05,4720.05,166.9,253.5,119.9,784.6,2153.7,4115.25,684.2,272.25,375.4,1294.15,918.2,299.5,1919.05,,,361.75,197.9
2012-11-16,127.35,3951.05,1226.25,1813.55,841.65,301.4,329.05,477.05,379.55,351.15,1756.9,2404.85,346.3,3179.65,607.75,774.85,642.25,1815.65,108.9,521.0,1027.3,377.9,2343.35,258.0,274.65,731.1,622.85,1578.35,1438.1,4724.65,166.4,257.9,119.1,775.15,2108.45,4197.3,679.0,265.0,370.1,1286.8,910.9,295.5,1914.4,,,359.1,193.0
2012-11-19,127.95,3876.75,1214.3,1850.55,838.75,309.5,328.05,475.65,382.7,351.2,1738.0,2336.5,342.55,3170.45,615.85,764.85,646.75,1842.5,107.55,516.65,1021.15,373.35,2358.55,255.85,281.7,725.0,622.85,1558.45,1494.25,4599.2,168.35,254.05,120.05,774.3,2093.9,4088.25,680.45,264.1,363.5,1262.35,883.25,289.8,1905.65,,,358.15,190.2
2012-11-20,123.2,3849.95,1218.95,1827.7,829.0,309.0,326.4,481.85,379.85,354.05,1738.45,2355.2,344.05,3161.4,613.65,782.05,653.85,1821.75,105.6,520.2,1024.1,368.7,2324.75,258.1,280.55,709.75,621.7,1549.4,1499.3,4609.4,168.35,251.95,122.1,765.35,2066.5,3999.95,683.1,266.1,360.55,1272.8,884.2,290.0,1900.55,,,361.75,187.55
2012-11-21,123.05,3919.9,1236.35,1819.35,824.65,307.4,328.65,475.35,389.4,354.8,1736.1,2372.8,346.5,3179.3,617.5,778.75,663.7,1807.3,107.0,524.6,1044.45,368.05,2349.85,258.9,286.1,703.15,629.3,1565.65,1492.5,4627.4,162.0,252.65,120.1,771.2,2061.0,4080.15,700.45,265.5,364.75,1282.2,904.65,297.3,1932.4,,,366.8,191.75
2012-11-22,122.8,3968.05,1257.05,1815.45,853.75,307.8,325.95,478.05,387.25,355.8,1730.15,2372.05,347.35,3241.95,627.3,775.15,669.1,1803.3,108.3,524.35,1032.6,373.1,2382.6,257.5,289.0,716.55,627.95,1590.75,1493.45,4620.1,163.9,251.1,119.1,765.85,2098.45,4293.3,699.2,258.75,365.95,1276.45,910.1,294.0,1899.45,,,370.8,195.95
2012-11-23,123.35,4054.1,1256.75,1817.9,861.6,305.45,321.45,483.8,381.7,358.05,1743.0,2427.0,339.9,3181.2,636.45,779.35,669.75,1825.25,107.9,530.2,1025.1,374.1,2377.55,259.05,286.6,718.65,624.35,1587.35,1493.3,4619.55,159.4,251.2,119.75,773.75,2089.5,4261.45,705.3,260.5,364.85,1288.6,903.65,296.3,1896.05,,,366.85,204.35
2012-11-26,125.35,4083.4,1265.8,1821.1,878.65,310.25,315.45,488.75,381.6,360.45,1759.75,2582.6,337.0,3200.15,639.95,775.65,661.9,1832.45,109.8,537.4,1018.3,384.35,2417.4,259.45,287.1,721.7,627.35,1610.65,1491.85,4599.75,159.45,250.0,120.4,773.65,2091.9,4264.9,696.8,263.2,371.85,1293.7,907.9,298.8,1868.6,,,375.45,202.15
2012-11-27,129.75,4123.9,1290.05,1862.45,872.7,326.7,328.35,484.2,390.8,363.3,1787.55,2612.6,339.65,3209.05,642.9,799.2,680.5,1840.3,112.5,541.65,1034.1,394.1,2470.65,260.35,294.25,736.7,635.05,1623.4,1497.65,4620.4,158.55,249.75,118.55,786.8,2115.15,4371.75,699.95,266.65,375.95,1295.2,894.1,303.25,1878.65,,,378.95,200.35
2012-11-29,125.45,4319.8,1310.2,1950.4,866.15,330.35,336.6,493.2,404.55,369.9,1808.55,2704.8,344.45,3307.5,638.8,821.8,699.85,1816.0,113.1,548.15,1081.75,416.95,2445.25,261.8,298.0,729.95,651.25,1662.9,1489.1,4747.65,160.6,253.8,117.9,798.3,2131.85,4390.4,709.95,278.45,376.8,1298.1,880.7,307.3,1914.8,,,386.35,202.65
2012-11-30,130.15,4330.35,1319.9,1930.9,882.2,337.0,347.5,498.2,414.65,366.55,1819.4,2738.25,353.35,3360.4,656.5,843.5,703.95,1826.65,116.6,538.1,1099.85,416.75,2436.85,263.75,298.5,742.85,670.45,1667.9,1473.85,4767.4,162.4,264.95,117.9,793.7,2170.3,4393.8,709.85,273.45,386.2,1314.0,880.1,311.7,1941.4,,,393.25,195.2
2012-12-03,132.25,4346.65,1321.6,1926.95,900.75,331.15,343.9,494.0,413.55,366.15,1831.0,2808.6,348.55,3322.6,647.85,836.2,686.95,1821.2,117.8,536.5,1102.3,422.1,2439.15,261.85,296.15,752.55,666.15,1667.35,1489.9,4687.85,160.45,262.15,118.95,804.0,2204.05,4341.95,705.05,272.1,390.7,1316.8,891.9,306.0,1999.75,,,394.6,200.2
2012-12-04,134.4,4352.0,1322.1,1957.25,892.4,332.45,349.7,488.9,411.35,364.45,1831.75,2861.85,352.3,3278.85,648.2,841.55,685.15,1810.25,117.1,533.7,1119.35,417.7,2437.45,262.4,295.15,755.15,671.05,1658.9,1480.55,4781.1,158.6,265.25,120.45,824.7,2239.55,4200.95,703.8,271.55,390.15,1299.45,889.05,305.5,1980.75,,,388.1,209.25
2012-12-05,133.7,4377.85,1334.7,1929.2,893.6,330.4,358.7,488.4,414.55,361.7,1832.5,2768.45,353.8,3293.35,639.0,837.95,692.6,1821.5,121.15,531.75,1119.8,420.35,2382.5,262.7,297.9,773.05,663.3,1666.65,1477.35,4815.45,158.7,267.7,120.15,832.6,2271.8,4299.3,702.55,274.95,398.2,1297.9,887.85,305.8,1952.75,,,380.95,210.3
2012-12-06,135.05,4356.55,1364.1,1949.65,925.15,324.7,360.6,494.45,411.75,362.4,1846.55,2777.45,353.8,3292.05,625.45,844.15,694.75,1825.2,122.9,535.25,1135.7,426.25,2338.3,264.15,301.35,776.65,665.3,1674.5,1482.55,4813.4,161.1,268.7,120.05,843.9,2307.2,4304.05,703.15,280.85,399.8,1280.7,882.35,308.65,1980.25,,,379.85,215.0
2012-12-07,137.6,4312.55,1328.75,1940.0,938.05,322.45,358.2,495.75,410.7,362.95,1839.4,2690.15,352.85,3248.25,614.05,837.75,693.1,1826.2,123.8,530.65,1131.7,411.45,2321.15,264.25,301.5,766.3,664.05,1675.45,1509.95,4827.5,159.85,267.8,118.7,834.6,2316.2,4299.5,699.9,281.9,394.25,1264.15,880.35,307.15,1962.2,,,380.2,209.6
2012-12-10,137.05,4315.85,1322.85,1961.05,939.3,317.9,356.7,495.35,417.35,362.75,1883.75,2670.05,354.35,3201.6,621.35,865.8,693.0,1842.25,123.05,534.85,1121.45,417.6,2313.55,264.85,301.95,763.0,673.6,1664.75,1493.4,4806.6,156.9,266.45,118.55,828.3,2320.25,4339.75,704.6,279.95,400.3,1237.2,874.15,296.3,1947.6,,,382.1,206.25
2012-12-11,134.75,4300.2,1325.4,2006.65,923.45,314.2,359.65,498.95,416.3,357.2,1881.2,2682.8,354.95,3209.25,614.35,874.95,690.85,1853.25,119.85,544.9,1122.65,412.05,2294.05,263.6,303.3,757.1,667.0,1667.65,1477.9,4827.6,154.2,263.7,117.5,820.05,2308.8,4286.25,715.6,278.1,396.1,1219.7,879.5,295.85,1978.9,,,379.55,203.65
2012-12-12,135.65,4320.5,1326.35,2056.55,911.5,311.9,353.85,494.05,415.25,356.4,1873.65,2707.0,347.8,3152.7,616.3,859.7,693.85,1889.95,118.4,529.75,1113.2,405.05,2297.8,260.7,305.95,750.2,660.3,1647.6,1476.0,4818.2,153.2,259.65,117.25,832.6,2294.9,4316.0,725.85,276.5,395.45,1225.8,914.1,303.35,1944.5,,,374.8,205.3
2012-12-13,130.7,4309.6,1325.35,2083.65,936.4,317.8,351.45,495.95,406.9,353.65,1851.95,2695.65,347.6,3136.55,621.15,854.3,691.05,1878.5,115.8,519.75,1121.25,409.65,2283.55,260.6,295.25,732.5,652.45,1626.7,1474.15,4841.85,150.6,259.65,118.25,834.25,2262.6,4321.1,718.55,287.9,388.65,1222.55,918.35,294.25,1949.25,,,373.6,205.85
2012-12-14,135.65,4280.8,1352.7,2081.4,940.75,312.45,350.95,498.65,403.0,354.1,1830.05,2706.7,346.45,3141.4,630.9,852.3,688.75,1863.55,119.95,516.65,1136.05,422.0,2278.8,261.0,295.95,744.9,664.75,1639.15,1477.25,4796.55,152.8,259.5,116.25,839.25,2320.25,4489.45,718.95,292.1,397.0,1242.9,948.2,288.7,1992.75,,,375.95,206.75
2012-12-17,143.25,4249.4,1359.05,2107.3,934.45,300.55,344.9,497.65,409.25,351.8,1844.3,2708.55,344.15,3183.45,632.95,836.85,676.5,1865.55,124.2,522.75,1144.1,425.7,2266.25,261.3,293.05,766.7,661.35,1634.4,1499.65,4789.1,154.5,257.8,116.35,834.15,2344.3,4499.8,721.05,294.05,399.05,1205.5,952.7,283.45,1979.2,,,370.2,210.35
2012-12-18,142.65,4295.5,1353.95,2095.55,924.8,313.4,350.25,493.85,412.3,352.15,1839.0,2694.7,346.95,3230.5,632.75,846.85,675.95,1884.55,127.45,524.75,1148.95,429.6,2271.0,261.15,293.1,804.95,663.75,1656.95,1475.35,4796.15,155.45,256.25,117.1,831.4,2372.7,4469.3,736.95,298.35,414.3,1210.65,946.55,287.4,2013.3,,,375.85,222.0
2012-12-19,145.25,4429.85,1334.9,2143.05,920.6,316.05,357.65,497.65,419.85,357.15,1852.75,2716.95,349.9,3233.45,641.45,830.75,688.0,1916.3,129.65,522.95,1138.75,433.75,2296.15,261.8,290.1,807.55,667.75,1633.5,1509.75,4912.65,154.75,264.65,116.2,839.5,2372.3,4524.7,764.8,307.75,424.1,1232.65,944.45,290.0,2016.95,,,386.15,219.3
2012-12-20,140.0,4444.2,1318.6,2112.8,915.8,316.9,349.9,495.65,424.85,356.5,1845.8,2723.4,351.75,3228.25,639.5,831.0,683.4,1910.5,132.7,532.7,1139.65,432.7,2299.6,259.85,287.1,824.05,662.05,1617.5,1520.15,4886.15,154.05,265.1,115.8,837.85,2381.25,4518.05,747.0,304.9,431.6,1252.05,926.15,285.9,2012.5,,,382.05,222.25
2012-12-21,135.65,4356.2,1321.25,2089.15,902.5,307.35,343.8,490.45,419.75,352.6,1821.0,2687.7,349.2,3211.05,629.95,830.2,676.0,1900.3,129.3,527.15,1123.9,427.2,2296.85,259.7,287.05,804.9,649.55,1590.1,1504.9,4900.5,153.15,261.15,114.7,825.25,2334.45,4489.75,729.45,299.4,430.7,1258.7,906.4,280.0,1988.6,,,379.45,222.4
2012-12-24,135.35,4361.0,1342.65,2106.35,888.65,308.6,346.95,492.2,418.75,354.35,1822.35,2683.4,352.15,3171.8,636.45,828.7,676.1,1886.35,129.1,531.7,1121.5,424.9,2322.3,257.4,287.05,808.95,646.65,1585.3,1478.9,4828.5,154.3,256.15,114.4,820.7,2331.3,4458.45,740.85,306.95,428.6,1266.2,903.65,281.0,1956.55,,,385.95,229.85
2012-12-26,136.4,4423.65,1351.95,2146.0,906.8,317.4,348.75,499.65,420.25,355.1,1818.85,2814.15,353.9,3170.2,634.45,834.7,680.3,1874.65,128.9,523.4,1148.65,421.0,2315.25,259.2,290.5,812.9,648.9,1622.35,1480.1,4841.8,155.3,257.6,115.3,828.25,2370.85,4485.65,753.7,306.1,429.9,1262.2,914.75,281.8,1976.9,,,385.05,226.15
2012-12-27,133.8,4346.4,1364.3,2134.2,915.6,318.65,344.05,492.2,415.1,353.05,1828.95,2752.85,347.55,3141.75,625.3,828.45,680.1,1869.5,128.1,518.2,1136.45,414.2,2287.75,261.0,288.4,806.1,649.8,1612.85,1482.0,4949.95,155.5,259.0,113.45,817.7,2388.35,4516.5,745.5,309.2,430.75,1250.95,919.65,281.8,1966.65,,,385.5,220.05
2012-12-28,132.85,4394.7,1359.55,2137.5,906.5,319.05,352.3,494.95,416.4,353.4,1826.55,2802.55,351.3,3141.8,626.3,834.4,677.65,1896.2,129.4,522.1,1141.55,415.0,2323.2,268.85,289.4,813.8,650.95,1619.95,1500.4,4965.05,156.65,265.8,113.5,840.25,2379.5,4524.9,739.5,310.05,428.55,1267.5,920.75,281.15,1971.75,,,392.05,219.85
2012-12-31,135.0,4432.55,1356.55,2131.15,903.55,317.1,356.35,498.75,414.25,354.8,1829.75,2906.6,356.75,3169.5,618.7,828.85,678.6,1900.6,130.5,524.85,1138.25,417.05,2318.7,269.9,286.8,812.1,650.05,1607.15,1490.05,4992.3,156.45,268.0,114.75,839.55,2385.5,4644.8,736.25,312.65,428.5,1255.85,932.25,284.35,1986.3,,,394.5,220.7
2013-01-01,137.8,4423.05,1362.7,2131.9,911.65,322.1,356.3,501.35,417.45,359.95,1835.75,2923.05,357.4,3199.45,622.15,832.95,684.5,1897.35,134.15,530.6,1158.45,423.25,2308.85,266.65,287.25,831.1,649.95,1624.9,1514.4,4951.6,155.5,267.65,113.85,840.7,2426.45,4609.45,739.5,316.75,438.2,1264.15,933.65,286.9,2022.8,,,396.9,223.35
2013-01-02,138.45,4371.95,1386.85,2202.25,910.3,321.05,366.45,504.3,420.45,358.7,1837.7,2855.35,364.75,3192.45,625.25,846.6,687.35,1905.35,135.0,530.5,1174.0,433.0,2309.2,272.0,285.4,827.3,656.9,1649.55,1557.4,4974.3,157.5,274.6,113.1,847.95,2450.55,4588.3,740.9,318.0,438.15,1263.3,939.7,287.8,2035.25,,,393.75,231.15
2013-01-03,138.3,4396.7,1389.95,2214.9,914.9,328.0,366.25,507.7,417.85,360.45,1882.3,2860.25,363.35,3176.9,625.95,845.5,683.35,1887.95,134.4,532.35,1172.05,434.3,2337.9,271.55,283.55,831.1,654.9,1636.85,1543.3,4899.2,157.55,279.8,114.15,860.75,2471.6,4610.15,733.85,318.1,442.3,1280.6,941.35,282.75,2024.85,,,397.8,231.2
2013-01-04,137.5,4402.0,1378.95,2205.6,930.6,327.0,374.0,510.2,416.15,363.8,1889.35,2822.7,371.15,3189.5,634.05,837.7,679.35,1887.95,132.55,534.7,1182.4,430.75,2349.55,281.15,282.4,827.55,650.2,1628.0,1545.45,4875.85,158.9,284.8,114.95,861.85,2486.7,4596.4,735.15,315.4,433.5,1299.2,942.5,285.45,2041.9,,,403.65,227.05
2013-01-07,140.05,4394.35,1372.85,2196.9,917.3,326.8,385.5,501.8,424.35,360.2,1887.6,2843.45,366.35,3184.65,627.9,822.95,668.2,1897.3,134.4,525.4,1182.15,431.35,2374.8,281.25,279.05,854.8,648.45,1588.15,1584.6,4874.15,157.6,288.0,114.4,856.6,2467.6,4532.75,744.15,313.25,440.9,1294.85,927.05,281.65,2040.7,,,404.95,223.25
2013-01-08,137.45,4394.1,1360.3,2198.45,914.4,330.3,380.75,500.1,429.5,360.25,1908.15,2794.75,364.55,3182.4,634.7,840.3,670.25,1881.1,133.0,525.5,1179.55,433.75,2344.0,281.35,285.7,845.45,652.75,1566.9,1574.85,4894.95,157.45,290.1,116.45,850.65,2493.35,4544.05,754.45,314.15,433.35,1300.25,926.4,272.15,2019.15,,,398.15,224.0
2013-01-09,135.15,4364.15,1349.65,2157.9,916.3,333.75,385.7,505.45,428.4,363.7,1910.9,2767.3,370.6,3159.65,635.85,830.0,667.5,1847.7,132.05,519.3,1180.45,434.55,2331.0,286.35,279.5,843.7,649.1,1549.7,1569.6,4947.7,155.7,292.2,115.55,852.7,2522.8,4511.05,761.2,327.35,422.3,1276.6,939.4,268.0,1962.35,,,397.05,223.35
2013-01-10,135.8,4362.7,1368.0,2138.15,909.95,330.05,380.85,496.0,425.45,365.65,1910.05,2806.1,367.45,3127.0,641.6,825.5,675.8,1848.75,130.05,516.6,1179.5,441.2,2322.3,286.15,281.0,849.05,653.85,1546.6,1572.3,4857.95,153.8,302.25,113.9,850.05,2539.1,4471.8,754.25,333.7,420.5,1258.4,975.6,266.95,1899.15,,,395.6,225.8
2013-01-11,131.7,4299.45,1364.1,2118.1,888.25,325.2,370.75,490.15,421.5,360.65,1899.85,2810.8,364.45,3036.4,644.85,809.5,669.3,1839.45,127.05,498.1,1163.55,431.05,2712.1,284.75,273.4,831.25,630.0,1531.95,1565.25,4839.6,152.7,292.35,113.15,839.9,2491.05,4371.5,739.25,330.4,417.3,1306.35,989.35,269.9,1883.3,,,419.95,232.3
2013-01-14,136.3,4365.55,1386.1,2093.35,867.0,328.7,373.15,485.0,416.3,359.15,1913.05,2764.5,370.9,3061.65,672.8,827.05,669.3,1843.2,128.25,505.3,1185.15,440.15,2806.5,288.1,277.9,848.2,628.55,1554.8,1539.1,4894.95,154.05,305.25,112.05,847.55,2499.75,4421.8,735.3,327.7,423.8,1334.5,1002.0,274.55,1866.15,,,419.15,232.7
2013-01-15,136.9,4313.1,1424.3,2115.35,873.65,345.2,385.2,486.45,418.8,355.05,1902.35,2774.35,372.25,3084.8,664.1,825.5,668.3,1844.6,129.1,503.7,1204.35,441.9,2787.05,297.55,284.1,861.1,629.65,1560.0,1546.0,4857.3,155.65,307.55,111.05,847.15,2489.85,4525.85,730.2,331.55,424.8,1337.45,999.8,276.3,1920.55,,,420.95,230.1
2013-01-16,135.6,4278.3,1409.45,2076.5,840.35,342.9,382.2,493.95,416.05,352.6,1929.9,2774.2,372.9,3061.75,673.8,818.85,660.5,1834.6,123.4,500.15,1179.85,430.0,2767.45,296.95,284.0,839.2,624.6,1544.2,1493.2,4839.2,156.2,303.8,112.05,861.35,2432.4,4475.4,719.35,320.05,414.95,1347.75,997.9,276.55,1920.7,,,419.95,222.7
2013-01-17,134.6,4333.2,1406.4,2052.75,829.0,353.5,396.15,489.9,407.4,352.55,1938.5,2730.65,376.4,3079.1,704.0,807.6,666.8,1818.7,122.05,500.55,1162.5,426.65,2797.95,315.9,285.3,861.35,627.9,1527.7,1494.1,4797.55,157.1,314.45,112.65,890.0,2469.85,4401.9,717.0,328.95,418.7,1362.0,1018.4,276.7,1910.35,,,430.7,228.4
2013-01-18,132.25,4311.05,1388.05,2059.25,842.6,348.85,434.95,486.15,409.8,354.8,1891.15,2712.25,383.65,3052.0,705.65,822.7,662.85,1764.1,122.75,490.4,1176.2,419.95,2788.05,349.3,287.45,869.8,629.75,1537.2,1547.45,4797.0,164.5,337.7,114.95,900.2,2492.05,4537.3,712.05,328.55,415.0,1351.0,998.95,274.25,1909.3,,,397.35,224.1
2013-01-21,135.75,4287.9,1385.45,2058.1,859.9,355.55,440.9,489.5,404.0,351.6,1922.8,2693.05,388.0,3029.7,715.2,812.5,658.55,1771.95,122.75,497.25,1177.55,413.1,2796.3,344.6,291.55,865.15,630.95,1567.35,1574.6,4794.85,161.6,336.55,113.9,919.95,2499.45,4478.85,699.85,323.25,414.1,1330.0,1004.35,276.35,1931.45,,,397.55,221.0
2013-01-22,135.45,4413.05,1393.4,2067.15,866.75,351.65,433.8,490.15,405.3,350.45,1912.45,2697.25,369.95,3021.75,697.65,813.35,653.75,1762.55,119.75,480.9,1170.15,417.7,2783.55,333.4,289.15,859.5,640.75,1553.4,1570.1,4700.75,164.35,337.4,113.5,920.05,2464.45,4465.1,710.7,318.55,408.7,1317.5,980.8,269.15,1952.95,,,398.75,222.4
2013-01-23,133.65,4442.5,1398.4,2033.25,869.2,367.35,424.55,485.25,406.1,350.5,1922.3,2671.25,365.95,3039.5,676.4,820.85,656.6,1782.7,117.85,460.05,1181.0,424.65,2789.6,325.95,292.75,855.1,645.05,1561.1,1573.7,4503.1,162.6,333.2,112.15,923.05,2480.4,4525.2,709.75,313.05,407.55,1311.95,967.0,266.0,1954.65,,,401.75,234.65
2013-01-24,129.95,4405.1,1396.3,2013.05,854.1,361.9,415.9,474.7,391.05,343.65,1935.2,2699.55,349.5,2977.95,666.35,807.65,660.3,1770.3,113.9,468.8,1164.5,430.55,2798.2,313.85,297.45,834.9,653.05,1585.0,1538.8,4549.3,160.35,336.35,110.95,915.55,2459.15,4530.8,710.25,293.45,404.5,1328.55,990.55,267.6,1949.85,,,404.95,225.7
2013-01-25,130.3,4405.7,1386.25,2080.0,857.0,360.5,419.95,484.1,397.9,341.05,1945.15,2653.85,353.55,3017.75,681.05,805.85,665.05,1764.9,116.4,476.5,1172.95,431.5,2814.65,323.55,299.75,864.95,665.2,1611.3,1599.45,4650.1,159.35,341.1,111.0,912.2,2513.7,4446.95,728.7,301.0,406.75,1340.5,1006.5,274.45,1916.65,,,407.65,227.95
2013-01-28,136.75,4399.2,1412.95,2086.65,837.1,357.35,415.75,477.9,399.65,342.25,1940.75,2640.1,358.1,3005.85,696.6,801.7,670.35,1798.35,118.4,470.35,1190.25,432.5,2810.65,318.6,300.75,870.7,668.05,1597.0,1608.15,4596.85,157.65,334.95,111.9,897.55,2491.55,4511.05,720.55,308.55,405.65,1345.05,1016.05,270.5,1886.55,,,413.55,230.6
2013-01-29,145.8,4431.6,1475.45,2031.85,832.65,349.5,409.5,480.2,397.9,347.65,1937.85,2730.95,350.55,2999.8,691.9,802.5,652.45,1809.95,115.45,468.55,1201.2,430.7,2799.0,310.45,305.15,868.15,674.7,1594.6,1593.05,4602.45,157.3,333.3,112.1,882.85,2462.45,4350.05,711.35,304.25,399.0,1344.95,1001.55,269.7,1857.1,,,408.65,221.95
2013-01-30,142.65,4473.75,1501.25,2028.35,841.5,344.6,409.35,475.95,407.75,350.25,1932.7,2762.6,339.15,3039.0,689.0,797.15,656.65,1796.1,115.05,477.45,1212.7,434.85,2790.65,313.65,304.2,849.65,678.8,1563.75,1601.9,4649.2,155.8,338.5,111.5,899.4,2436.1,4353.75,708.85,299.2,406.25,1346.15,1011.0,275.6,1884.35,,,414.85,219.8
2013-01-31,150.55,4501.15,1505.15,2027.15,852.0,339.6,410.45,482.0,407.05,353.35,1915.9,2820.35,342.25,3005.9,688.0,786.55,643.05,1822.1,116.2,473.95,1191.15,435.8,2789.5,327.3,307.65,882.5,680.35,1541.85,1581.6,4745.55,157.1,339.7,110.2,886.65,2438.0,4468.6,718.0,298.0,404.9,1344.15,998.95,279.35,1902.55,,,411.55,230.1
2013-02-01,149.95,4542.55,1509.65,2055.95,850.35,329.4,422.65,471.8,414.4,356.7,1945.3,2841.2,343.2,3011.75,687.95,777.95,640.15,1810.05,113.3,464.85,1171.15,438.3,2770.95,336.85,309.4,878.7,672.3,1533.35,1609.7,4692.65,156.95,332.2,110.45,894.0,2412.35,4414.65,719.9,281.65,400.85,1348.1,1004.8,286.55,1837.75,,,407.6,231.35
2013-02-04,149.9,4642.95,1477.7,2064.6,850.85,331.05,418.8,470.2,403.45,350.55,1912.35,2878.85,339.8,2980.25,682.2,798.25,646.9,1817.8,113.2,467.1,1181.75,435.15,2767.6,328.6,307.25,860.0,676.7,1534.95,1599.4,4739.65,155.55,325.75,111.2,886.7,2352.6,4394.1,719.7,292.0,395.05,1356.35,990.35,285.4,1897.35,,,408.1,232.7
2013-02-05,150.25,4638.9,1459.15,2094.7,839.75,324.75,411.75,467.1,407.3,349.4,1899.85,2876.7,344.9,3010.55,671.1,797.4,644.15,1791.65,113.5,461.5,1166.05,434.05,2755.9,332.45,302.45,838.25,680.45,1534.25,1600.35,4745.5,155.45,325.7,109.6,874.75,2371.5,4487.0,749.5,287.2,394.75,1360.05,966.55,277.35,1925.4,,,407.0,236.05
2013-02-06,154.95,4624.15,1460.1,2081.8,841.9,326.6,418.35,465.9,405.0,342.35,1899.25,2773.7,343.8,3030.15,670.05,807.75,639.5,1780.2,114.4,454.25,1155.25,429.5,2776.0,332.8,304.85,845.15,695.15,1513.0,1627.85,4715.6,151.8,321.75,109.35,875.65,2348.7,4452.55,748.5,286.2,397.45,1370.55,979.55,277.25,1962.65,,,405.65,238.1
2013-02-07,155.85,4603.85,1460.55,2063.8,835.25,320.1,410.85,465.2,394.1,343.8,1895.2,2786.05,335.45,3059.25,668.75,810.65,641.5,1755.9,113.35,456.0,1144.85,430.95,2789.5,326.2,304.05,835.1,687.6,1496.4,1622.35,4705.05,148.05,319.85,111.6,872.9,2326.6,4482.2,749.5,288.6,390.4,1387.15,989.9,263.0,1921.3,,,405.7,231.2
